id,index,viv.x,powiat,name,oname,rid,pow,grcode,code,geom,town,viv.y,jg_geom
"",140313,wol,krzemieniecki,mielnica,Mielnica,22634,krz,wol_krz,mielnica_wol_krz,"[2792974.532091492, 6647408.851990659]","Melnytsya, Ukraine",Wołyń,"{'lat': '51.15', 'long': '25.1'}"
morawica,140314,pod,"",morawica,morawica,,"",pod_,morawica_pod_,,,,
_luk_wol,140315,wol,lucki,okonsk,Okońsk,12269,luc,wol_luc,okonsk_wol_luc,"[2842369.648907491, 6665860.924098545]",,,
_luk_pod,140316,pod,lucki,ostrozec,Ostrożec,22641,luc,pod_luc,ostrozec_pod_luc,"[2844247.477440836, 6561894.2391814785]","Ostrozhets, Ukraine",Wołyń,"{'lat': '50.666666666667', 'long': '25.55'}"
rafalowka_prz_rus_luk_wol,140317,wol,lucki,rafalowka,Rafałówka,12447,luc,wol_luc,rafalowka_wol_luc,"[2879086.8740698737, 6686892.004390191]","Rafalivka, Ukraine",Polesie,"{'lat': '51.316666666667', 'long': '25.983333333333'}"
targowica_luk_wol,140318,wol,lucki,targowica,Targowica,22654,luc,wol_luc,targowica_wol_luc,"[2827842.8918432663, 6543161.3668740615]",,,
trojanówka_luk_wol,140319,wol,lucki,trojanowka,Trojanówka,12674,luc,wol_luc,trojanowka_wol_luc,"[2814157.2549702385, 6679653.854510281]","Troyanivka, Ukraine",Wołyń,"{'lat': '51.333333333333', 'long': '25.283333333333'}"
wiszenki_prz_rus_bra_brac,140320,brac,braclawski,wisienki,Wiszenka,18620,bra,brac_bra,wisienki_brac_bra,"[3158466.3214234244, 6396154.928776354]",,,
łuck_luk_wol,140321,wol,lucki,luck,Łuck,24175,luc,wol_luc,luck_wol_luc,"[2820923.230535072, 6578645.293589909]",,,
tetyjow_bra_brac,140405,brac,braclawski,tetyjow,Tetyjów,23286,bra,brac_bra,tetyjow_brac_bra,"[3303764.1672571586, 6335812.437127382]","Tetiyev, Ukraine",Ukraine SSR,"{'lat': '49.383333333333', 'long': '29.666666666667'}"
zywotow_bra_brac,140408,brac,braclawski,zywotow,Żywotów,23296,bra,brac_bra,zywotow_brac_bra,"[3289489.457547107, 6321170.299643795]","Zhyvotiv, Ukraine",Ukraine SSR,"{'lat': '49.266666666667', 'long': '29.533333333333'}"
berdyczow_zhy_kiv,140501,kij,zytomierski,berdyczow,Berdyczów,2168,zyt,kij_zyt,berdyczow_kij_zyt,"[3183527.3630823973, 6429011.842864756]","Berdychiv, Ukraine",Ukraine SSR,"{'lat': '49.9', 'long': '28.583333333333'}"
biala_cerkiew_kiv_kiv,140502,kij,kijowski,bialocerkiew,Białacerkiew,2169,kij,kij_kij,bialocerkiew_kij_kij,"[3353168.5929940166, 6408763.180760986]",,,
bialopole_wlo_wol,140503,wol,wlodzimierski,bialopole,Białopole,2170,wlo,wol_wlo,bialopole_wol_wlo,"[3214052.5684942305, 6417798.097505686]",,,
bilylow_kiv_kiv,140504,kij,kijowski,biylowka,Białołówka,2171,kij,kij_kij,biylowka_kij_kij,"[3231767.886489917, 6390312.8713075565]",,,
bilylow_kiv_kiv,140505,kij,kijowski,bilylowka,Białołówka,2171,kij,kij_kij,bilylowka_kij_kij,"[3231767.886489917, 6390312.8713075565]",,,
bohuslaw_kiv_kiv,140506,kij,kijowski,bohuslaw,Bohusław,2172,kij,kij_kij,bohuslaw_kij_kij,"[3438599.0486353924, 6365892.758706811]","Bohuslav, Ukraine",Ukraine SSR,"{'lat': '49.55', 'long': '30.883333333333'}"
borodzianka_kiv_kiv,140507,kij,kijowski,borodianka,Borodzianka,2174,kij,kij_kij,borodianka_kij_kij,"[3332013.1192192542, 6557889.702681606]",,,
borowica_kiv_kiv,140508,kij,kijowski,borowica,Borowica,24400,kij,kij_kij,borowica_kij_kij,"[3623333.283997436, 6314189.712713109]","Bobrovytsia, Ukraine",Ukraine SSR,"{'lat': '50.75', 'long': '31.383333333333'}"
brusilow_kiv_kiv_zhy_kiv,140510,kij,zytomierski,brusylow,Brusiłów,2175,zyt,kij_zyt,brusylow_kij_zyt,"[3286786.6545969425, 6495266.036922951]",,,
buzyn_kiv_kiv,140511,kij,kijowski,buzyn,Bużyn,24399,kij,kij_kij,buzyn_kij_kij,"[3637857.639973766, 6310144.940042617]",,,
byszow_kiv_kiv,140512,kij,kijowski,bystryk,Bystrzyk,18941,kij,kij_kij,bystryk_kij_kij,"[3244762.0357778356, 6399343.264256343]",,,
byszow_kiv_kiv,140513,kij,kijowski,byszow,Byszów,2176,kij,kij_kij,byszow_kij_kij,"[3326711.3485571845, 6490875.128585068]",,,
chabne_zhy_kiv,140514,kij,owrucki,chabnoje,Chabne,2177,owr,kij_owr,chabnoje_kij_owr,"[3271363.054462609, 6662963.365917565]",,,
chodorkow_kiv_kiv_zhy_kiv,140515,kij,zytomierski,chodarkow,Chodorków,2178,zyt,kij_zyt,chodarkow_kij_zyt,"[3261840.702474838, 6462441.567262236]",,,
cudnow_zhy_kiv,140516,kij,zytomierski,cudnow,Cudnów,2179,zyt,kij_zyt,cudnow_kij_zyt,"[3128048.4547718666, 6454880.2288802955]",,,
czajkowka_zhy_kiv_kiv,140517,kij,kijowski,czajkowka,Czajki,2180,kij,kij_kij,czajkowka_kij_kij,"[3426840.5662135566, 6365892.758706811]",,,
czehryn_kiv_kiv,140518,kij,kijowski,czehryn,Czehryn,24398,kij,kij_kij,czehryn_kij_kij,"[3638187.9263124894, 6285523.4308345085]","Chyhyryn, Ukraine",Ukraine SSR,"{'lat': '49.066666666667', 'long': '32.666666666667'}"
czerkasy_kiv_kiv,140519,kij,kijowski,czerkasy,Czerkasy,23403,kij,kij_kij,czerkasy_kij_kij,"[3571483.3522412186, 6349626.911131045]","Cherkasy, Ukraine",Ukraine SSR,"{'lat': '49.433333333333', 'long': '32.066666666667'}"
czerniechow_zhy_kiv,140520,kij,zytomierski,czerniechow,Czerniachów,2181,zyt,kij_zyt,czerniechow_kij_zyt,"[3192686.990718746, 6523797.257631197]",,,
czerwone_kiv_kiv,140521,kij,kijowski,czerwone,Czerwona,2182,kij,kij_kij,czerwone_kij_kij,"[3211566.5571311987, 6437754.250189607]",,,
_luk_wol,140522,wol,lucki,dolbysz,Bereżce,11514,luc,wol_luc,dolbysz_wol_luc,"[2849696.1064032856, 6462553.98804726]",,,
dzwinogrod_kiv_kiv,140523,kij,kijowski,dymer_near_kiev,Dymir,19041,kij,kij_kij,dymer_near_kiev_kij_kij,"[3373892.340673416, 6582045.538076864]",,,
uszomierz_zhy_kiv,140524,wol,zytomierski,dymer_near_uszomier,Uszomierz,2210,zyt,wol_zyt,dymer_near_uszomier_wol_zyt,"[3169229.1824978986, 6594755.447018426]",,,
_kiv_kiv,140525,kij,kijowski,fastow,Chwastów,2183,kij,kij_kij,fastow_kij_kij,"[3328266.1195440707, 6458310.063313584]",,,
hermanowka_kiv_kiv,140526,kij,kijowski,hermanowka,Hermanówka,23404,kij,kij_kij,hermanowka_kij_kij,"[3399913.407431563, 6444798.516237361]","Hermanivka, Ukraine",Ukraine SSR,"{'lat': '49.983333333333', 'long': '30.566666666667'}"
_kiv_kiv,140527,kij,kijowski,hornostajpol,Hornostajpol,19093,kij,kij_kij,hornostajpol_kij_kij,"[3368923.690022228, 6632646.136759099]","Hornostaipil, Ukraine",Ukraine SSR,"{'lat': '51.066666666667', 'long': '30.25'}"
horodyszcze_kiv_kiv,140528,kij,kijowski,horodyszcze,Horodyszcze,19095,kij,kij_kij,horodyszcze_kij_kij,"[3499206.3971734066, 6322141.420143343]","Haradzishcha, Belarus",Nowogródek,"{'lat': '53.316666666667', 'long': '26'}"
horoszki_zhy_kiv_kiv,140529,kij,kijowski,horoszkow,Horoszki,2184,kij,kij_kij,horoszkow_kij_kij,"[3165521.075360932, 6548110.253544818]",,,
husia,140530,wol,"",husia,husia,,"",wol_,husia_wol_,,,,
iwnica_kiv_kiv_zhy_kiv,140531,kij,zytomierski,iwnica,Iwnica,2185,zyt,kij_zyt,iwnica_kij_zyt,"[3233321.9285608158, 6471444.270235219]","Ivnytsia, Ukraine",Ukraine SSR,"{'lat': '50.15', 'long': '29.05'}"
jasnogrodka_kiv_kiv,140532,kij,kijowski,jasnohorodka,Jasnohorodka,2186,kij,kij_kij,jasnohorodka_kij_kij,"[3342925.0120271547, 6508200.151867755]","Yasnohorodka, Ukraine",Ukraine SSR,"{'lat': '50.35', 'long': '30.016666666667'}"
_kiv_kiv,140533,kij,kijowski,kahorlik,Kahorlik,19170,kij,kij_kij,kahorlik_kij_kij,"[3431401.291112658, 6421729.08000409]","Kaharlyk, Ukraine",Ukraine SSR,"{'lat': '49.85', 'long': '30.833333333333'}"
_kiv_kiv,140534,kij,kijowski,kalnibloto,Ekaterynopol,19046,kij,kij_kij,kalnibloto_kij_kij,"[3448015.2628072873, 6265632.198166727]",,,
kaniow_kiv_kiv,140536,kij,kijowski,kaniow,Kaniów,23405,kij,kij_kij,kaniow_kij_kij,"[3507041.4152768827, 6399127.535111384]","Kaniv, Ukraine",Ukraine SSR,"{'lat': '49.75', 'long': '31.466666666667'}"
kodnia_zhy_kiv,140537,kij,zytomierski,kodnia,Kodnia,2187,zyt,kij_zyt,kodnia_kij_zyt,"[3196694.9504253804, 6458411.833562037]","Kodnya, Ukraine",Ukraine SSR,"{'lat': '50.083333333333', 'long': '28.716666666667'}"
korosteszow_zhy_kiv,140538,kij,zytomierski,korostaszow,Korosteszów,2188,zyt,kij_zyt,korostaszow_kij_zyt,"[3233655.6784768403, 6501143.116656515]",,,
korsun_kiv_kiv,140539,kij,kijowski,korsun,Korsuń,2189,kij,kij_kij,korsun_kij_kij,"[3478383.70693285, 6345831.24836923]","Korsun’-Shevchenkivs’kyy, Ukraine",Ukraine SSR,"{'lat': '49.433333333333', 'long': '31.25'}"
koszowata_kiv_kiv,140540,kij,kijowski,koszowata,Koszowata,23406,kij,kij_kij,koszowata_kij_kij,"[3407315.6786970096, 6355263.916479703]",,,
kotelnia_kiv_kiv_zhy_kiv,140541,kij,zytomierski,kotelnia,Kotelnia,2190,zyt,kij_zyt,kotelnia_kij_zyt,"[3225235.8800415844, 6462533.935110934]",,,
krasnopol_zhy_kiv,140542,kij,zytomierski,krasnopol,Krasnopol,2191,zyt,kij_zyt,krasnopol_kij_zyt,"[3123945.958936848, 6417288.393947211]","Krasnopol, Poland",Białystok,"{'lat': '54.116666666667', 'long': '23.2'}"
ksawerow_zhy_kiv,140544,kij,zytomierski,ksawerow,Ksawerów,2192,zyt,kij_zyt,ksawerow_kij_zyt,"[3245873.5575698377, 6613386.440246758]","Ksaveriv, Ukraine",Ukraine SSR,"{'lat': '50.966666666667', 'long': '29.15'}"
leszczyn_kiv_kiv_zhy_kiv,140545,kij,zytomierski,leszczyn,Leszczyn,2193,zyt,kij_zyt,leszczyn_kij_zyt,"[3211002.481377143, 6471005.378856586]",,,
machnowka_zhy_kiv,140546,kij,zytomierski,machnowka,Machnówka,2196,zyt,kij_zyt,machnowka_kij_zyt,"[3191753.8004598054, 6397206.507515885]","Makhnivka, Ukraine",Ukraine SSR,"{'lat': '49.716666666667', 'long': '28.666666666667'}"
makarow_kiv_kiv,140547,kij,kijowski,makarow,Makarów,2197,kij,kij_kij,makarow_kij_kij,"[3317788.76968485, 6526588.468763702]","Makariv, Ukraine",Ukraine SSR,"{'lat': '50.466666666667', 'long': '29.816666666667'}"
medwedowka_kiv_kiv,140548,kij,kijowski,medwedowka,Medwedówka,24397,kij,kij_kij,medwedowka_kij_kij,"[3605252.5593476254, 6303242.814601527]","Medvedivka, Ukraine",Ukraine SSR,"{'lat': '49.166666666667', 'long': '32.383333333333'}"
_kiv_kiv,140549,kij,kijowski,medwincy,Medwin,19375,kij,kij_kij,medwincy_kij_kij,"[3426528.147176367, 6341579.406194583]",,,
_zhy_kiv,140551,kij,zytomierski,miropol,Miropol Stary,12170,zyt,kij_zyt,miropol_kij_zyt,"[3086089.58155161, 6463491.1438785475]",,,
moszny_kiv_kiv,140552,kij,kijowski,moszna,Moszny,2198,kij,kij_kij,moszna_kij_kij,"[3535547.495581051, 6362621.066998873]",,,
_kiv_kiv,140553,kij,kijowski,motowilowka,Motowidłówka,19415,kij,kij_kij,motowilowka_kij_kij,"[3349300.1933177207, 6471005.429937417]",,,
_kiv_kiv,140554,kij,kijowski,motowolowka,Motowidłówka,19415,kij,kij_kij,motowolowka_kij_kij,"[3349300.1933177207, 6471005.429937417]",,,
nowy_lubar_zhy_kiv,140555,wol,krzemieniecki,nowy_lubar,Lubar,2194,krz,wol_krz,nowy_lubar_wol_krz,"[3087039.9911867585, 6431579.497897128]",,,
olewsk_owr_kiv,140556,kij,owrucki,olewsk,Olewsk,23411,owr,kij_owr,olewsk_kij_owr,"[3077426.976706948, 6657995.581041401]","Olevsk, Ukraine",Ukraine SSR,"{'lat': '51.216666666667', 'long': '27.65'}"
_kiv_kiv,140557,kij,kijowski,olszanaja,Olszana,19460,kij,kij_kij,olszanaja_kij_kij,"[3473243.0643454515, 6310731.741278427]",,,
pawolocz_kiv_kiv_zhy_kiv,140558,kij,zytomierski,pawolocz,Pawołocz,2200,zyt,kij_zyt,pawolocz_kij_zyt,"[3279786.952687372, 6423713.56058302]","Pavoloch, Ukraine",Ukraine SSR,"{'lat': '49.866666666667', 'long': '29.45'}"
_zhy_kiv,140559,kij,zytomierski,piatka,Piatka,19504,zyt,kij_zyt,piatka_kij_zyt,"[3159480.5434933454, 6449438.606749327]","Pyatka, Ukraine",Ukraine SSR,"{'lat': '50.016666666667', 'long': '28.366666666667'}"
_bra_brac,140560,brac,braclawski,pohrebyszcze,Pohrebyszcze,17733,bra,brac_bra,pohrebyszcze_brac_bra,"[3257140.986582406, 6355627.695316074]","Pohrebyshche, Ukraine",Ukraine SSR,"{'lat': '49.483333333333', 'long': '29.266666666667'}"
"",140561,wol,"",pradzow,pradzow,,"",wol_,pradzow_wol_,,,,
_kiv_kiv,140562,kij,kijowski,przyborsk,Przyborsk,19563,kij,kij_kij,przyborsk_kij_kij,"[3343315.7406279133, 6623305.506912472]",,,
rajgrod_bia_pdl,140564,podl,bielski,rejgrod,Rajgród,9293,bie,podl_bie,rejgrod_podl_bie,"[2525857.0353667736, 7117544.43981732]",,,
rokitna_kiv_kiv,140565,kij,kijowski,rokitna,Rokitna,19585,kij,kij_kij,rokitna_kij_kij,"[3392864.941733419, 6390236.384143781]",,,
_kiv_kiv,140566,kij,kijowski,rozow,Rożów,2203,kij,kij_kij,rozow_kij_kij,"[3300961.510625886, 6513569.839963352]",,,
ruzyn_kiv_kiv_zhy_kiv,140567,kij,zytomierski,ruzyn,Rużyn,19607,zyt,kij_zyt,ruzyn_kij_zyt,"[3252436.942644947, 6397123.026383398]","Ruzhin, Ukraine",Ukraine SSR,"{'lat': '49.716666666667', 'long': '29.233333333333'}"
rzeszow_prz_rus,140568,rus,przemyski,rzeszczow,Rzeszów,2031,prz,rus_prz,rzeszczow_rus_prz,"[2448223.7687811833, 6452051.000009344]",,,
skwira_kiv_kiv_zhy_kiv,140569,kij,zytomierski,skwira,Skwira,2204,zyt,kij_zyt,skwira_kij_zyt,"[3302287.75238595, 6398664.843242965]","Skvira, Ukraine",Ukraine SSR,"{'lat': '49.733333333333', 'long': '29.666666666667'}"
smila_kiv_kiv,140570,kij,kijowski,smyla,Smiła,2207,kij,kij_kij,smyla_kij_kij,"[3549194.0234735757, 6313939.562480386]",,,
_kiv_kiv,140571,kij,kijowski,stawiszcze,Stawiszcze,2206,kij,kij_kij,stawiszcze_kij_kij,"[3361588.247067669, 6340362.540665154]","Stavishche, Ukraine",Ukraine SSR,"{'lat': '49.383333333333', 'long': '30.2'}"
steblów_kiv_kiv,140572,kij,kijowski,steblow,Steblów,19687,kij,kij_kij,steblow_kij_kij,"[3461833.5012209853, 6342917.343484968]","Stebliv, Ukraine",Ukraine SSR,"{'lat': '49.4', 'long': '31.1'}"
slobodyszcze_zhy_kiv,140573,kij,zytomierski,slobodyszcze,Słobodyszcze,2205,zyt,kij_zyt,slobodyszcze_kij_zyt,"[3171564.1058255723, 6450394.309812071]",,,
taraszca_kiv_kiv,140574,kij,kijowski,taraszcza,Taraszcza,2208,kij,kij_kij,taraszcza_kij_kij,"[3395144.617013717, 6366787.82051413]","Tarashcha, Ukraine",Ukraine SSR,"{'lat': '49.566666666667', 'long': '30.5'}"
trechtymyrow_owr_kiv_kiv,140575,kij,kijowski,traktamirow,Trechtymirów,2209,kij,kij_kij,traktamirow_kij_kij,"[3490134.8835762334, 6442087.271251306]",,,
trojanow_zhy_kiv,140576,kij,zytomierski,trojanow,Trojanów,2211,zyt,kij_zyt,trojanow_kij_zyt,"[3178161.879196629, 6464006.609562539]",,,
uszomierz_zhy_kiv,140577,kij,zytomierski,uszomier,Uszomierz,19791,zyt,kij_zyt,uszomier_kij_zyt,"[3169229.1824978986, 6596301.2851062715]",,,
_zhy_kiv,140578,kij,zytomierski,wernyhorodok,Wernyhorodek,19813,zyt,kij_zyt,wernyhorodok_kij_zyt,"[3216463.2461249875, 6409205.765333155]",,,
wilsk_zhy_kiv,140579,kij,zytomierski,wilsk,Wilsk,19823,zyt,kij_zyt,wilsk_kij_zyt,"[3174498.766528675, 6511742.357649757]",,,
wolodarka_kiv_kiv,140580,kij,kijowski,wolodarka,Wołodarka,2212,kij,kij_kij,wolodarka_kij_kij,"[3331175.8758679857, 6363052.228650772]","Volodarka, Ukraine",Ukraine SSR,"{'lat': '49.516666666667', 'long': '29.916666666667'}"
"",140581,wol,"",lowkow,lowkow,,"",wol_,lowkow_wol_,,,,
lisianka_kiv_kiv,140582,kij,kijowski,lysianka,Lisianka,23407,kij,kij_kij,lysianka_kij_kij,"[3430781.4318117583, 6319887.826594994]",,,
_kiv_kiv,140583,kij,kijowski,zabotyn,Żabotyn,19886,kij,kij_kij,zabotyn_kij_kij,"[3580233.9382763365, 6300352.891064587]","Zhabotyn, Ukraine",Ukraine SSR,"{'lat': '49.15', 'long': '32.15'}"
zhytomyr_zhy_kiv,140584,kij,zytomierski,zytomierz,Żytomierz,2214,zyt,kij_zyt,zytomierz_kij_zyt,"[3192691.807010338, 6488121.9357834915]","Zhytomyr, Ukraine",Ukraine SSR,"{'lat': '50.25', 'long': '28.666666666667'}"
_luk_wol,140601,wol,lucki,aleksandryja,Aleksandrja,12805,luc,wol_luc,aleksandryja_wol_luc,"[2932395.722909415, 6572729.226257657]",,,
_zhy_kiv,140602,kij,zytomierski,annopol,Annopol,9034,zyt,kij_zyt,annopol_kij_zyt,"[2993885.060989772, 6525438.829767051]","Annopol, Poland",Lublin,"{'lat': '50.883333333333', 'long': '21.85'}"
baranówka,140603,wol,krzemieniecki,baranowka,Baranówka,22515,krz,wol_krz,baranowka_wol_krz,"[3080476.444130322, 6497947.27325951]",,,
berezdów_luk_wol,140604,wol,lucki,berezdow,Berezdów,22477,luc,wol_luc,berezdow_wol_luc,"[3018970.2321605086, 6526055.9173635505]","Berezdiv, Ukraine",Ukraine SSR,"{'lat': '50.466666666667', 'long': '27.116666666667'}"
bereźnica_luk_wol,140605,wol,lucki,bereznica,Bereźnica,24577,luc,wol_luc,bereznica_wol_luc,"[2946047.594483918, 6698034.663717378]","Berezhnytsia, Ukraine",Polesie,"{'lat': '51.433333333333', 'long': '26.466666666667'}"
berezno_luk_wol,140606,wol,lucki,berezno,Berezno,2240,luc,wol_luc,berezno_wol_luc,"[2976999.135156345, 6619722.67267112]","Berezne, Ukraine",Wołyń,"{'lat': '51', 'long': '26.75'}"
białogródka,140607,wol,krzemieniecki,bialogrodka,Białogródka,11520,krz,wol_krz,bialogrodka_wol_krz,"[2967465.4324620343, 6447113.073071332]","Bilohorodka, Ukraine",Ukraine SSR,"{'lat': '50', 'long': '26.633333333333'}"
_zhy_kiv,140608,kij,zytomierski,czartoryja,Czartorya Nowa,11634,zyt,kij_zyt,czartoryja_kij_zyt,"[3082901.8932970613, 6451276.594653653]",,,
czerniejow_gni_poz,140609,kij,"",czernilowka,czernilowka,,"",kij_,czernilowka_kij_,,,,
deraźne_luk_wol,140610,wol,lucki,derazna,Deraźne,22501,luc,wol_luc,derazna_wol_luc,"[2900457.5474496274, 6596997.536948486]",,,
derno_luk_wol,140611,wol,lucki,derman,Derno,11667,luc,wol_luc,derman_wol_luc,"[2867953.472694415, 6578558.176987459]",,,
gupkow_luk_wol,140612,kij,"",gupkow,gupkow,,"",kij_,gupkow_kij_,,,,
hoszcza_luk_wol,140613,wol,lucki,hoszcza,Hoszcza,22612,luc,wol_luc,hoszcza_wol_luc,"[2969650.890871348, 6549783.503750119]","Hoshcha, Ukraine",Wołyń,"{'lat': '50.6', 'long': '26.666666666667'}"
hryców,140614,wol,krzemieniecki,hrycow,Hryców,22507,krz,wol_krz,hrycow_wol_krz,"[3030841.0691575636, 6439889.797088581]",,,
hulewicze_wlo_wol,140615,wol,wlodzimierski,hulewiczow,Hulewicze,22613,wlo,wol_wlo,hulewiczow_wol_wlo,"[2807402.134657304, 6667039.128702794]",,,
janow_lwo_rus,140616,rus,lwowski,janow_and_chartoryja,Janów,1966,lwo,rus_lwo,janow_and_chartoryja_rus_lwo,"[2863192.2977016484, 6310981.396734821]",,,
korzec_luk_wol,140619,kij,lucki,korzec,Korzec,22462,luc,kij_luc,korzec_kij_luc,"[3020018.175479649, 6551994.033355634]","Korets, Ukraine",Wołyń,"{'lat': '50.616666666667', 'long': '27.166666666667'}"
kozin,140620,wol,krzemieniecki,kozin,Kozin,22622,krz,wol_krz,kozin_wol_krz,"[2833475.3676128485, 6491916.415339542]","Kozin, Ukraine",Wołyń,"{'lat': '50.266666666667', 'long': '25.466666666667'}"
krasiłów,140621,wol,krzemieniecki,krasylow,Krasiłów,2559,krz,wol_krz,krasylow_wol_krz,"[3001614.6332520065, 6385904.140797239]",,,
krupa_luk_wol,140622,wol,lucki,krupa,Krupa,22623,luc,wol_luc,krupa_wol_luc,"[2949997.2095767306, 6559912.906073712]",,,
kulczyny,140623,wol,krzemieniecki,kulczyn,Kulczyny,12132,krz,wol_krz,kulczyn_wol_krz,"[2996295.981392299, 6402703.191434162]",,,
kuniów_krz_kij,140624,kij,krzemieniecki,kuniow,Kuniów,22626,krz,kij_krz,kuniow_kij_krz,"[2936434.825378791, 6487592.332674908]",,,
nowy_lubar_zhy_kiv,140626,wol,krzemieniecki,lubar,Lubar,12054,krz,wol_krz,lubar_wol_krz,"[3088019.3290055385, 6432722.625576493]","Lyubar, Ukraine",Ukraine SSR,"{'lat': '49.916666666667', 'long': '27.75'}"
"",140627,pod,latyczewski,lubomirka,Lubomirka,22824,lat,pod_lat,lubomirka_pod_lat,"[3048535.0401563747, 6345258.288217916]",,,
"",140628,kij,"",maryan,maryan,,"",kij_,maryan_kij_,,,,
misicz_maly,140630,kij,"",misicz_maly,misicz_maly,,"",kij_,misicz_maly_kij_,,,,
mizocz_luk_wol,140631,wol,lucki,misocz,Mizocz,24578,luc,wol_luc,misocz_wol_luc,"[2910089.6014432, 6515678.780972864]",,,
ostropol_krz_kij_krz_kij,140632,kij,krzemieniecki,ostropol,Ostropol,12294,krz,kij_krz,ostropol_kij_krz,"[3067453.235511966, 6411410.033893359]","Ostropil, Ukraine",Ukraine SSR,"{'lat': '49.8', 'long': '27.566666666667'}"
ostróg_luk_wol,140633,kij,lucki,ostrog,Ostróg,22642,luc,kij_luc,ostrog_kij_luc,"[2952921.9589846423, 6503539.600226832]","Ostroh, Ukraine",Wołyń,"{'lat': '50.333333333333', 'long': '26.516666666667'}"
połonne_krz_wol,140634,wol,krzemieniecki,polonne,Połonne,22514,krz,wol_krz,polonne_wol_krz,"[3063467.517804112, 6466648.805341054]",,,
równe_luk_wol,140635,wol,lucki,rowno,Równe,2556,luc,wol_luc,rowno_wol_luc,"[2923524.573609868, 6552699.214858109]",,,
sarny_bra_brac,140636,brac,braclawski,sarny,Sarny,18435,bra,brac_bra,sarny_brac_bra,"[3331027.411469661, 6262607.998857]",,,
stepań_luk_wol,140637,kij,lucki,stepan,Stepań,22503,luc,kij_luc,stepan_kij_luc,"[2927690.8155053486, 6644633.692229666]","Stepan, Ukraine",Wołyń,"{'lat': '51.133333333333', 'long': '26.3'}"
sudyłków_krz_kij_krz_kij,140638,kij,krzemieniecki,sudylkow,Sudyłków,22508,krz,kij_krz,sudylkow_kij_krz,"[3020098.7865195987, 6475705.201611836]","Sudylkiv, Ukraine",Ukraine SSR,"{'lat': '50.166666666667', 'long': '27.133333333333'}"
szepetówka_krz_wol,140639,wol,krzemieniecki,szepetowka,Szepetówka,22651,krz,wol_krz,szepetowka_wol_krz,"[3010828.5186271253, 6476988.321479082]","Shepetivka, Ukraine",Ukraine SSR,"{'lat': '50.183333333333', 'long': '27.066666666667'}"
_krz_wol,140640,wol,krzemieniecki,szumsk,Szumsk,22652,krz,wol_krz,szumsk_wol_krz,"[2908382.245745509, 6467833.569885156]","Shums'k, Ukraine",Wołyń,"{'lat': '50.116666666667', 'long': '26.116666666667'}"
_krz_kij,140641,kij,krzemieniecki,slawuta,Sławuta,22499,krz,kij_krz,slawuta_kij_krz,"[2992359.83357541, 6498066.008370213]","Slavuta, Ukraine",Ukraine SSR,"{'lat': '50.3', 'long': '26.866666666667'}"
tuczyn_luk_wol,140642,kij,lucki,tuczyn,Tuczyn,2557,luc,kij_luc,tuczyn_kij_luc,"[2958657.1410286673, 6566708.030710861]","Tuchin, Ukraine",Wołyń,"{'lat': '50.7', 'long': '26.566666666667'}"
_luk_wol,140644,wol,lucki,wolynska_derewicz,Derewicze,11664,luc,wol_luc,wolynska_derewicz_wol_luc,"[3072726.5927666696, 6442178.490796088]",,,
włodzimierzec_luk_wol,140645,wol,lucki,wlodzimirzec,Włodzimierzec,22662,luc,wol_luc,wlodzimirzec_wol_luc,"[2910322.6717535346, 6697251.958550076]",,,
zasław_krz_wol,140646,wol,krzemieniecki,zaslaw,Zasław,22664,krz,wol_krz,zaslaw_wol_krz,"[2984733.6961031584, 6466796.816281644]","Izyaslav, Ukraine",Ukraine SSR,"{'lat': '50.116666666667', 'long': '26.8'}"
zwiahel_luk_wol,140647,wol,lucki,zwiahel,Zwiahel,22665,luc,wol_luc,zwiahel_wol_luc,"[3073624.5069358214, 6548514.728719371]","Ovruch, Ukraine",Ukraine SSR,"{'lat': '51.316666666667', 'long': '28.8'}"
łabuń_krz_wol,140648,wol,krzemieniecki,labun,Łabuń,22505,krz,wol_krz,labun_wol_krz,"[3046539.202617963, 6448006.081077837]","Yurovshchyna, Ukraine",Ukraine SSR,"{'lat': '50.016666666667', 'long': '27.366666666667'}"
brahin_owr_kiv,140701,kij,owrucki,brahin,Brahin,2173,owr,kij_owr,brahin_kij_owr,"[3368887.8767310693, 6761308.184900227]","Brahin, Belarus",Belarus SSR,"{'lat': '51.783333333333', 'long': '30.266666666667'}"
chojniki_owr_kiv,140702,kij,owrucki,chojniki,Chojniki,23401,owr,kij_owr,chojniki_kij_owr,"[3335394.0173624256, 6780139.288263684]","Khoyniki, Belarus",Belarus SSR,"{'lat': '51.9', 'long': '29.966666666667'}"
"",140703,kij,"",choszczomel,choszczomel,,"",kij_,choszczomel_kij_,,,,
czarnobyl_owr_kiv,140704,kij,owrucki,czarnobyl,Czarnobyl,23402,owr,kij_owr,czarnobyl_kij_owr,"[3364091.4177396675, 6669069.123220924]","Chornobyl, Ukraine",Ukraine SSR,"{'lat': '51.266666666667', 'long': '30.233333333333'}"
_kiv_kiv,140705,kij,kijowski,dymidow,Demidów,19022,kij,kij_kij,dymidow_kij_kij,"[3376735.494939725, 6572217.934255495]",,,
