name,table,community,community_code,land,table_title,table_abbr,voivodeship,index,potential,year,value,villages_value,near_value,geometry
mielec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_mlc,0,1751,850,0,0,2384567.14456764|6496197.79930999
mielec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_mlc,0,1752,1300,500,0,2384567.14456764|6496197.79930999
mielec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_mlc,0,1753,1365,0,0,2384567.14456764|6496197.79930999
mielec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_mlc,0,1754,1960,50,0,2384567.14456764|6496197.79930999
mielec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_mlc,0,1755,1760,0,0,2384567.14456764|6496197.79930999
mielec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_mlc,0,1757,2350,0,0,2384567.14456764|6496197.79930999
mielec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_mlc,0,1764,1512,0,0,2384567.14456764|6496197.79930999
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1724,50,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1727,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1728,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1729,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1731,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1732,138,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1733,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1734,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1735,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1736,108,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1737,99,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1738,99,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1739,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1745,140,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1746,308,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1747,148,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1748,148,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1749,150,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1751,156,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1752,70,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1753,180,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1754,106,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1755,194,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1758,500,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1760,213,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1761,230,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1762,235,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1763,254,0,0,2344766.48743018|6524550.7560418
olesnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_lsnc,0,1764,254,0,0,2344766.48743018|6524550.7560418
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1718,619,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1720,2450,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1722,4194,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1723,674,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1724,1157,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1729,248,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1736,1086,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1739,867,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1744,2026,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1751,566,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1753,550,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1755,4600,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1757,5100,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1760,1001,0,0,2384759.08050471|6586024.70039567
opatow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_ptw,0,1764,616,0,0,2384759.08050471|6586024.70039567
ostrowiec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_strwc,0,1717,400,0,0,2380638.50070627|6610565.86450517
ostrowiec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_strwc,0,1718,740,0,0,2380638.50070627|6610565.86450517
ostrowiec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_strwc,0,1722,500,0,0,2380638.50070627|6610565.86450517
ostrowiec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_strwc,0,1723,610,0,0,2380638.50070627|6610565.86450517
ostrowiec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_strwc,0,1724,720,0,0,2380638.50070627|6610565.86450517
ostrowiec,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_strwc,0,1760,1122,0,0,2380638.50070627|6610565.86450517
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1717,1144,0,0,2342070.41269942|6515945.29797915
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1718,1144,0,0,2342070.41269942|6515945.29797915
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1719,1861,0,0,2342070.41269942|6515945.29797915
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1720,1200,0,0,2342070.41269942|6515945.29797915
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1724,700,0,0,2342070.41269942|6515945.29797915
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1725,750,0,0,2342070.41269942|6515945.29797915
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1729,616,0,0,2342070.41269942|6515945.29797915
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1744,817,0,0,2342070.41269942|6515945.29797915
pacanow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pcnw,0,1755,1000,1100,0,2342070.41269942|6515945.29797915
pierzchnica,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przchnc,0,1737,324,0,0,"[2308842.1240233975, 6569156.424163554]"
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1718,3949,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1719,3371,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1720,4950,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1721,9640,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1722,9850,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1723,9581,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1724,5701,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1725,6375,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1726,4893,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1727,2000,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1728,12671,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1729,6952,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1731,6635,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1732,6555,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1733,5220,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1734,5220,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1735,5000,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1736,5838,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1737,6658,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1738,5826,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1739,6054,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1741,5963,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1742,3130,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1743,2400,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1744,2000,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1745,1309,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1753,4243,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1755,7445,0,0,2284989.71250994|6536633.70067999
pinczow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_pnczw,0,1760,1125,0,0,2284989.71250994|6536633.70067999
prysucha,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_prysch,0,1719,2720,0,0,1984860.41101612|7065050.37941351
przeclaw,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przclw,0,1754,756,0,0,2391056.69048762|6479912.20511065
przeclaw,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przclw,0,1757,330,0,0,2391056.69048762|6479912.20511065
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1722,600,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1724,1825,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1725,869,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1726,1300,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1735,1282,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1736,1158,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1737,1165,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1738,1158,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1739,1320,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1751,524,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1752,1121,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1753,1276,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1755,350,0,0,2214175.30785677|6636730.4505409
przedborz,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_przdbrz,0,1757,1065,0,0,2214175.30785677|6636730.4505409
rakow,0703,little_poland,lttlplnd,Little Poland,"Little Poland  Voivodeship of Sandomierz (districts of Opoczno, Pilzno, Sandomierz, and Wiślica)",lp_snd,snd,snd_rkw,0,1717,621,0,0,2342451.72426618|6563737.23248857
